"Java (6 years), Spring (5 years), Web Services (5 years), Rest Web Services (4 years), Hibernate (5 years), XML (6 years)",skill
TECHNICAL SKILLS:,skill
"Programming Languages Java 1.8, J2EE1.6, SQL, PL/SQL",skill
"Java/J2ee Technologies Java1.8, JDBC, Servlet, JSP, JSTL, Struts, Spring MVC, Hibernate, SOAP, RESTful.",skill
"Databases Oracle, Sybase, Postgres, DB2",skill
"Servers WebSphere, Web Logic, JBoss, Tomcat",skill
"Logging & Build Tools Log4j, Apache Ant, Maven, SQL Developer, Junit",skill
"Version Control GIT, SVN, CVS",skill
"IDE Eclipse, Netbeans",skill
"Testing/ Peformance Tools Jenkins, JUnit, Easy Mock and Selenium",skill
"C# (6 years), ASP.Net MVC (2 years), Silverlight (4 years), Visual Basic 6 (9 years), Javascript (2 years), JQuery (2 years), AngularJS (2 years), SQL Server (10+ years), Microsoft Access (10+ years), Visual Studio (10+ years), HTML (2 years), CSS (2 years)",skill
"ARM (4 years), C (10+ years), Linux. (4 years), SNMP (3 years), testing. (10+ years), Device drivers (5 years), RTOS (10+ years), Windows (10+ years), TCP/IP (3 years), Application Development (5 years), Assembler (10+ years)",skill
Technical Proficiencies,skill
"Platforms: Windows, Linux, VxWorks, ThreadX, Sun Solaris, HP-UX, Variety of Standalone ARM, Intel, AMD, and Motorola Microprocessors.",skill
"Languages: C, C++, Assembly (ARM, Intel, Motorola), PostScript, Java, SQL, Perl, Shell Scripts, Basic, Fortran, PLM. GNU Toolchain Under Windows and Linux, ARM Toolchain under Windows and Linux, Visual C and C++ Environments",skill
"Source control: Clearcase, CVS, Perforce, PVCS, SCCS",skill
"Bug Tracking: ClearQuest, Bugzilla",skill
"Debuggers: GDB, DDT, ARM Realview, VS Debugger, Windbg, KD, Codeview, SoftICE, JTAG, SDK, DDK Wireshark, SNMP Tools",skill
"Other: Networking, Network Security, Internet Protocols, Windows Drivers & VxDs, SCSI and Disk Filesystems, Imaging & Video, PDL's, Fonts, Performance Tuning, Porting, OEM Engineering, Testing, Microsoft Access, Lotus DBMS, SQL, Microsoft Office Tools",skill
"Java (4 years), Python (3 years), C++ (1 year), Django (Less than 1 year), Hadoop (1 year), SQL (3 years), CCNA (2 years), JNCIA (1 year), MongoDB (1 year), Linux (5 years), JIRA (Less than 1 year), Matlab (Less than 1 year), React (1 year), AWS (1 year), Javascript (3 years)",skill
"ALLEGRO MENTOR (Less than 1 year), Altera (Less than 1 year), Assembly (Less than 1 year), Cadence (Less than 1 year), Delphi. (Less than 1 year)",skill
TECHNICAL SKILLS,skill
Operating Systems: Windows,skill
"Software:  Altera  Quartus  II,  Cadence  OrCad  Capture  CIS,  Eclipse,  Mentor  Graphics,  Microsoft  Excel, PowerPoint, Word, ModelSim. PSpice",skill
"Languages: C, Delphi, HCS12 Assembly, Java, Python, VHDL, Visual Basic",skill
"Hardware: FPGAs, Function Generators, Multimeters, Oscilloscopes, Soldering Irons",skill
Programmed foundational database to manage teams and players,workExperience
Programmed input device configuration,workExperience
Software Engineer,workExperience
Software Developer,workExperience
Intern Internship,workExperience
Volunteer,workExperience
Internship,workExperience
Extern Externship,workExperience
Implemented the user-manager authentication,workExperience
user management and warehouse management modules,workExperience
Having 4 Years 6 Months of experience in IT,workExperience
Experience in ERP Development,workExperience
Experience in Analysis Design,workExperience
Development and Testing,workExperience
Experience in Unit Testing and Documentation of the Test Results,workExperience
ARSC Research Projects Assistant,workExperience
Corporate senior IT executive,workExperience
More than 10 years as a developer,workExperience
Seven years working at Kung Fu Factory on a myriad of projects,workExperience
LabVIEW Developer Application Engineer,workExperience
Tools programmer,workExperience
Web Master,workExperience
Web Developer,workExperience
Student Worker,workExperience
Worked as ASP.Net Programmer using C# and MVC4,workExperience
Corporate,workExperience
senior IT executive,workExperience
Computer Skills Instructor,workExperience
Prototyped unreleased AR game with the HoloLens,workExperience
Prototyped games using the Famo.us open source rendering engine,workExperience
Created character controllers and gameplay mechanics,workExperience
Developed tools for designers,workExperience
Developed a released character generator for PC,workExperience
Developed frontend UI architecture,workExperience
Created data structures to support large amounts of character data and story,workExperience
worked as a Software Developer in Cybage Software Pvt. Ltd. for a year,workExperience
Developed quality T-SQL code using HighJump software for the British Telecommunications Warehouse management system,workExperience
Utilized UML language to design various class diagrams and sequence diagrams to capture the targeted design in detailed designed document,workExperience
University Professor,workExperience
Computer Network Administrator,workExperience
General Manager of Project,workExperience
System Analyst and Software Developer,workExperience
Over twelve years of experience as a professional engineer,workExperience
Software Engineer,workExperience
Consultant,workExperience
Software Architect,workExperience
Project Lead,workExperience
Software Engineer Senior,workExperience
Systems Technician,workExperience
system technician,workExperience
system's technician,workExperience
Web Developer,workExperience
Web Programmer,workExperience
Senior Programmer with 14+ years' experience in software design,workExperience
development and testing using ASP.Net,workExperience
VB.NET,workExperience
8+ years of experience in developing Web programming using C# Object oriented (OOPS) design and development,workExperience
database programming,workExperience
"ASP, HTML, CSS",workExperience
SQL Server 2008 2005 2000 7.0 Oracle,workExperience
Oracle Reports and Forms,workExperience
Access,workExperience
Visual Source Safe,workExperience
Team Foundation Server,workExperience
"Experience with ASP.NET, ADO.NET, AJAX, CSS, HTML JavaScript, XML, JSON",workExperience
Extensive experience with SQL Server 2008 2005 2000 7.0 related to back end development of web and window applications,workExperience
USG Contractor,workExperience
Programmer,workExperience
Solutions Engineer,workExperience
Contractor,workExperience
Senior Programmer,workExperience
Senior Developer,workExperience
Senior Programmer,workExperience
Director of Programming,workExperience
Application Developer,workExperience
Team Lead,workExperience
Programmer,workExperience
Systems Manager,workExperience
systems Programmer,workExperience
Having 6.2 years of experience in embedded software development,workExperience
Experience in development support and testing of QNX based applications in C and C++,workExperience
Open Source Programmer,workExperience
Commissioning Specialist,workExperience
Automated Systems Programmer,workExperience
Software Engineer with 4 years of professional experience in the full software development lifecycle as a C programmer working in a UNIX environment for Hewlett Packard Enterprise,workExperience
Computer Mentor,workExperience
Analyst Programmer,workExperience
Software Engineer,workExperience
Database Administrator,workExperience
Customer Service Representative,workExperience
Externship,workExperience
VB6/VB.NET/ASP.NET developers with 2+ years commercial experience,workExperience
4 -5 Years of SAP CLM Experience,workExperience
I.T. experience in a service environment,workExperience
supporting applications software,workExperience
IT experience in a service environment,workExperience
supporting applications software,workExperience
"Programming experience in Perl, Python, Ruby, Shell Scripting, C#, JAVA",workExperience
Experience with VB6 windows application development,workExperience
experience of FEA and/or composite materials,workExperience
Experience in developing Java applications using Spring or Struts and JSP,workExperience
experience with complete home automation,workExperience
multiroom installation,workExperience
Experience in developing applications using Microsoft .Net,workExperience
Experience using automated testing harnesses Junit,workExperience
SoapUI,workExperience
Selenium,workExperience
have 3+ years commercial design experience,workExperience
Experience in developing for Windows 2K / XP / 2003 / Vista using C++ and C#,workExperience
trainer,workExperience
teacher,workExperience
trainer,workExperience
teacher,workExperience
tutor,workExperience
tutor,workExperience
CCNA Trainer,workExperience
java trainer,workExperience
CCNA Trainer,workExperience
java trainer,workExperience
4 years of commercial web software development experience;experience of Java,workExperience
a programmer with 2  two years OOD N-Tier development experience with the .NET platform,workExperience
Experience with C# or ASP.Net,workExperience
Test Analyst,workExperience
QA Tester,workExperience
experience in developing software in a commercial software development environment,workExperience
developer,workExperience
programmer,workExperience
experience with interface design,workExperience
jsp,workExperience
java web developer,workExperience
System Admin,workExperience
System Administrator,workExperience
Experience in local area networking and Unix,workExperience
IT Trainer MCSE Trainer MCSE Tutor,workExperience
1 year solid .NET experience,workExperience
Junior Web Developer with experience of PHP,workExperience
developer,workExperience
programmer,workExperience
iphone asp developer iOS apps developer,workExperience
php trainer php programmer,workExperience
Lecturer,workExperience
system engineer,workExperience
teacher,workExperience
trainer,workExperience
System Administrator,workExperience
Software Developer,workExperience
Apps Developer,workExperience
2 years Front End Development experience,workExperience
.net trainer,workExperience
trainer,workExperience
teacher,workExperience
lecturer,workExperience
Database Administrator DBA,workExperience
Network Administrator,workExperience
commercial experience in e-commerce development using Microsoft technologies,workExperience
three years experience of Web development within a UNIX environment and of Python Plone development work,workExperience
Experience of financial modelling and of working on large-scale commercial software projects,workExperience
Dotnet Programmer,workExperience
Java web developer,workExperience
Application analyst,workExperience
computer operator,workExperience
computer repair technician,workExperience
computer scientist,workExperience
computer analyst,workExperience
data entry clerk,workExperience
database administrator,workExperience
data analyst,workExperience
data scientist,workExperience
network analyst,workExperience
network administrator,workExperience
programmer,workExperience
System Administrator,workExperience
security engineer,workExperience
software design,workExperience
software analyst,workExperience
software quality analyst,workExperience
system administrator,workExperience
web developer,workExperience
ASP developer,workExperience
ASP programmer,workExperience
Action script programmer,workExperience
adobe photoshop illustrator,workExperience
CSS programmer,workExperience
desktop technician,workExperience
cisco engineer,workExperience
computer artist,workExperience
computer game designer,workExperience
computer graphics designer,workExperience
computer information manager,workExperience
computer information technician,workExperience
computer systems manager,workExperience
computer system manager,workExperience
data analyst,workExperience
data communication analyst,workExperience
data communications analyst,workExperience
data communications technician,workExperience
data communication technician,workExperience
data management analyst,workExperience
data modeler,workExperience
data technician,workExperience
database developer,workExperience
database programmer,workExperience
digital artist,workExperience
game designer,workExperience
game technician,workExperience
HTML developer,workExperience
HTML programmer,workExperience
HVAC systems technician,workExperience
HVAC system technician,workExperience
technical analyst,workExperience
EDI coordinator,workExperience
Information technology manager,workExperience
IT manager,workExperience
IT analyst,workExperience
IT coordinator,workExperience
IT technician,workExperience
Information architect,workExperience
Internet solutions developer,workExperience
Internet solution developer,workExperience
javascript developer,workExperience
LAN administrator,workExperience
linux programmer,workExperience
mastercam programmer,workExperience
microsoft access database specialist,workExperience
MS access database specialist,workExperience
desktop support specialist,workExperience
NOC technician,workExperience
networking manager,workExperience
networking technician,workExperience
network manager,workExperience
network technician,workExperience
oracle database administrator,workExperience
oracle database specialist,workExperience
PC network administrator,workExperience
PHP developer,workExperience
PHP programmer,workExperience
peoplesoft developer,workExperience
perl developer,workExperience
personal computer support technician,workExperience
PC support technician,workExperience
SAP analyst,workExperience
SAP solution architect,workExperience
SQL developer,workExperience
SQL programmer,workExperience
senior java programmer,workExperience
junior java programmer,workExperience
senior oracle developer,workExperience
senior web developer,workExperience
server technology manager,workExperience
systems analyst,workExperience
system analyst,workExperience
technical analyst,workExperience
technical assistant,workExperience
technical development manager,workExperience
technical manager,workExperience
technical service support manager,workExperience
technical support manager,workExperience
technology manager,workExperience
telecommunications specialist,workExperience
telecommunication specialist,workExperience
unix administration,workExperience
video game programmer,workExperience
web administrator,workExperience
web coordinator,workExperience
web security specialist,workExperience
web specialist,workExperience
website administrator,workExperience
website coder,workExperience
wireless communications technician,workExperience
wireless communication technician,workExperience
Application developer,workExperience
application support analyst,workExperience
application engineer,workExperience
applications engineer,workExperience
associate developer,workExperience
chief technology officer CTO,workExperience
chief information officer CIO,workExperience
computer and information systems manager,workExperience
Computer Systems Manager,workExperience
Customer Support Administrator,workExperience
Customer Support Specialist,workExperience
Data Center Support Specialist,workExperience
Data Quality Manager,workExperience
database administrator,workExperience
Desktop Support Manager,workExperience
Desktop Support Specialist,workExperience
developer,workExperience
Director of Technology,workExperience
front end developer,workExperience
help desk specialist,workExperience
Help Desk Technician,workExperience
Information Technology Coordinator,workExperience
Information Technology Director,workExperience
Information Technology Manager,workExperience
IT Support Manager,workExperience
IT Support Specialist,workExperience
IT Systems Administrator,workExperience
Java Developer,workExperience
Junior Software Engineer,workExperience
Management Information Systems Director,workExperience
.NET Developer,workExperience
Network Architect,workExperience
Network Engineer,workExperience
Network Systems Administrator,workExperience
programmer,workExperience
Programmer Analyst,workExperience
Security Specialist,workExperience
Senior Applications Engineer,workExperience
Senior Database Administrator,workExperience
Senior Network Architect,workExperience
Senior Network Engineer,workExperience
Senior Network System Administrator,workExperience
Senior Programmer,workExperience
Senior Programmer Analyst,workExperience
Senior Security Specialist,workExperience
Senior Software Engineer,workExperience
Senior Support Specialist,workExperience
